-0.316766262,0.74740696
-0.137086391,1.366483688
0.291069031,1.226187229
0.26890707,0.454351664
-0.409693599,-0.227364063
-1.204621792,-0.253926277
-1.376188755,0.19822824
-0.760959148,0.416555643
0.048021853,-0.064077139
0.31734395,-0.932851315
-0.060770512,-1.401419163
-0.467437983,-1.024759769
-0.235886216,-0.176045418
0.60765481,0.336855888
1.33578372,0.116607189
1.267504454,-0.411882639
0.486017704,-0.467792034
-0.24003315,0.229331374
-0.260085106,1.126211882
0.277014732,1.393260837
0.592463017,0.793180466
0.127318263,-0.061783075
-0.828772545,-0.348639965
-1.409855127,0.099864006
-1.073578835,0.623301506
-0.178335667,0.449970245
0.385081053,-0.452485085
0.129928529,-1.30389154
-0.513216734,-1.311394572
-0.661887646,-0.504450321
0.056870461,0.286909461
1.072331905,0.302955508
1.441380978,-0.341734409
0.83548069,-0.782208204
-0.10387826,-0.338333666
-0.433800936,0.727357388
0.092936039,1.447930336
0.7631464,1.15460825
0.668142915,0.187392235
-0.302192688,-0.452744484
-1.29984045,-0.159685612
-1.386012077,0.629925013
-0.520864487,0.899262428
0.381250858,0.15132618
0.410974503,-1.021420002
-0.367480755,-1.524282455
-0.976248264,-0.904821873
-0.571151257,0.157634974
0.625540972,0.55752039
1.513604641,-0.064054012
1.253757954,-0.925482988
0.161467552,-0.9315027
-0.608575821,0.136882067
-0.280142546,1.339886427
0.707534194,1.534752369
1.151793957,0.580471933
0.376720428,-0.493270993
-1.002677917,-0.562652588
-1.68108964,0.388761044
-1.026133776,1.230080128
0.235132933,0.881083012
0.763101816,-0.503332376
0.026909351,-1.638104081
-1.10590148,-1.433036327
-1.271012545,-0.155513763
-0.078085899,0.822319984
1.413915396,0.466052055
1.764349699,-0.799740791
0.669486523,-1.507771969
-0.682915211,-0.706940889
-0.84453392,0.973769903
0.343861103,1.921418905
1.53904295,1.21849823
1.297599196,-0.357405663
-0.353912592,-1.113628864
-1.865998745,-0.232039213
-1.75117445,1.316938162
-0.171461582,1.754783392
1.177405834,0.393026352
0.831752062,-1.556094408
-0.85293746,-2.178474665
-2.008835316,-0.868630767
-1.211259007,0.97179997
0.946249127,1.357667208
2.371592999,-0.166481316
1.63279438,-1.963445425
-0.482860804,-1.971452236
-1.71338129,0.080043972
-0.68603301,2.262885571
1.556361675,2.385552645
2.550966501,0.318996042
0.998754978,-1.761667013
-1.751474142,-1.592353463
-2.975649357,0.747849405
-1.399221897,2.784303665
1.36094892,2.168771029
2.362677574,-0.774473369
0.416529894,-3.205020905
-2.524868965,-2.626989841
-3.257296801,0.432128251
-0.684241176,2.795017004
2.846048355,1.858108282
3.786397934,-1.584288716
1.070394278,-3.949072361
-2.587268829,-2.491334677
-3.312252522,1.69610405
-0.106019855,4.536867619
3.877772808,3.048702002
4.361448288,-1.432477593
0.390626281,-4.342423439
-4.379932404,-2.456679106
-5.146492481,2.608401537
-0.887899756,5.710226059
4.276785851,3.291738987
4.984398842,-2.759953976
0.115352243,-6.61687994
-5.700240135,-4.21862793
-6.411750317,2.400479317
-0.68351233,6.725412369
6.332864761,4.095646858
7.725365639,-3.375871658
1.703743458,-8.417490959
-6.193685532,-5.576342583
-8.128434181,3.118251324
-1.664868474,9.599150658
7.388959885,7.351142406
10.15642357,-2.01262641
3.262989044,-9.774612427
-7.446316719,-8.195954323
-11.98144817,1.854636192
-5.623474121,11.19581413
6.215040207,10.6909771
12.59754086,0.017706476
7.168023109,-11.53055763
-5.623142719,-13.31559563
-14.20005798,-3.237874508
-10.33108521,9.976076126
3.158764839,14.42582703
14.61498451,5.796352863
13.85437965,-8.567249298
1.284903646,-16.03591347
-12.35400009,-9.831005096
-15.36252689,5.01257515
-5.198429108,16.04812622
9.491598129,14.13468552
16.43185806,1.046528101
10.04343033,-12.37549877
-4.285001278,-15.48729324
-15.1337595,-6.370470047
-14.45740509,7.274373055
-3.501935959,14.88192749
9.046926498,11.27428436
14.27364159,-0.143659949
9.38892746,-10.91047955
-1.272216439,-14.03980637
-10.27029324,-8.355934143
-12.25338078,1.809895039
-6.697708607,10.18029976
2.713290453,12.29427719
10.6521244,7.418531895
12.84789658,-1.601321697
7.967461586,-9.854689598
-1.674321175,-12.64209747
-10.94037437,-7.930266857
-14.37851906,2.108965635
-9.496789932,11.78518772
1.238764763,15.05121231
11.47701073,9.44396019
14.88935375,-1.990198612
9.350237846,-12.46078491
-1.66222477,-15.83015919
-11.48768044,-10.49747658
-14.66142082,-0.043393135
-10.04651356,9.516385078
-0.792690754,13.53704548
8.214443207,10.92237473
13.14949799,3.750206947
12.54492664,-4.540243626
7.058563232,-10.74245453
-1.237668514,-12.61298275
-9.364361763,-9.228134155
-14.03369904,-1.471987009
-12.86134624,7.715328693
-5.857853889,14.17434788
4.007852077,14.56191254
12.07447052,8.408526421
14.551651,-1.408923149
10.63034248,-10.31064606
2.641896248,-14.62345695
-5.669938087,-13.28663826
-11.27239799,-7.681621552
-12.8599968,-0.217509747
-10.52449989,6.910925388
-5.028112411,12.01805019
2.389239073,13.71728706
9.750569344,11.10217476
14.48539925,4.499894619
14.47156525,-4.009246349
9.379752159,-11.19405746
1.132589817,-14.28849411
-7.085821152,-12.46319389
-12.56888103,-7.011979103
-14.23613358,-0.224371195
-12.47609425,5.980510712
-8.196376801,10.56451321
-2.186187029,12.94433784
4.685586452,12.49632168
10.97127724,8.774630547
14.7553978,2.267185211
14.594203,-5.237060547
10.51228905,-11.30667877
4.082324982,-14.15765572
-2.558943272,-13.50097847
-7.901947498,-10.27206993
-11.46384239,-5.63174057
-13.24490356,-0.26077354
-13.02878284,5.459494591
-10.37360764,10.79133701
-5.298654079,14.42476654
1.149795294,15.10508919
7.189714432,12.54864502
11.29900742,7.719405651
13.01513672,2.152547836
12.82382202,-3.038678646
11.34159565,-7.548075199
8.681477547,-11.39310837
